source_path,destination_path,git_blob_sha,disposition,reason,category,boundary_cleanup
"models/common/tests/llm_runtime/test_tensor_resources.py","tests/llm_runtime/test_tensor_resources.py","169a2a0f09c0f5826aeb81a57f6d73db3d43159f","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_trace_compiler.py","tests/llm_runtime/test_trace_compiler.py","39c5e111f6eee44d3f34d5259954bc8df2441b32","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_vllm_adapter.py","tests/llm_runtime/test_vllm_adapter.py","c2176fa748e1b2fd2a288181f129ac6bbbf26966","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/llm_runtime/test_warmup.py","tests/llm_runtime/test_warmup.py","2f2931a2ff4863ff147ecd2639e35c6df6edaa1e","renamed","Mechanical move of runtime characterization tests.","test","false"
"models/common/tests/models/deepseek_r1_distill_qwen_14b/test_demo_contract.py","tests/models/deepseek_r1_distill_qwen_14b/test_demo_contract.py","5cd6ec32aa503478279b1a352f16b295d3e54ca0","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/deepseek_r1_distill_qwen_14b/test_hf_adaptor.py","tests/models/deepseek_r1_distill_qwen_14b/test_hf_adaptor.py","3c9688a950e3562e5a6fe5ba7d4437168b3a2fab","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/deepseek_r1_distill_qwen_14b/test_prefill_last_token_contract.py","tests/models/deepseek_r1_distill_qwen_14b/test_prefill_last_token_contract.py","4814b7d8ea873c524393887a835851af90342062","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama3_8b/test_demo_contract.py","tests/models/llama3_8b/test_demo_contract.py","97dca6bb10bf20e692d05387b234bb306c613dd7","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama3_8b/test_model_profile.py","tests/models/llama3_8b/test_model_profile.py","cb598b00ae5e330543fb8675f4f133130b627291","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama32_1b/test_batched_prefill_postprocess.py","tests/models/llama32_1b/test_batched_prefill_postprocess.py","eb9c08e08928af982f629313b541aa8df9a6b94f","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama32_1b/test_demo_warmup.py","tests/models/llama32_1b/test_demo_warmup.py","9a5310687585be88289e673bd806be1f6e4e34c2","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama32_1b/test_hf_adaptor.py","tests/models/llama32_1b/test_hf_adaptor.py","2e02ae46829b98c62cd09fb19850a2ccc1ba5d9e","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama32_3b/test_batched_prefill_postprocess.py","tests/models/llama32_3b/test_batched_prefill_postprocess.py","4232f8c47e98b9e54f340421c86913bbd100ed97","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama32_3b/test_demo_warmup.py","tests/models/llama32_3b/test_demo_warmup.py","91c3145ed58de17a3030bec3b6e8da5482f0085f","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama32_3b/test_hf_adaptor.py","tests/models/llama32_3b/test_hf_adaptor.py","37bcf300a4fb04abfc2c9ed0bd061dd499ce883e","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama33_70b/logits_oracle.py","tests/models/llama33_70b/logits_oracle.py","e1ed2fadf7e4e72638ea1839533317e1f346731c","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama33_70b/test_demo_contract.py","tests/models/llama33_70b/test_demo_contract.py","8160ec4a0953045f5ae39b8dfe0a609e186347c8","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama33_70b/test_hf_adaptor.py","tests/models/llama33_70b/test_hf_adaptor.py","cee2a59ad93bdfafa5627e00dd40034268faa0a7","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama33_70b/test_logits_oracle.py","tests/models/llama33_70b/test_logits_oracle.py","80fec333811fbc115125f61b291573aacb1e0717","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama33_70b/test_model_profile.py","tests/models/llama33_70b/test_model_profile.py","70f37112ed78c4e69cb988416f304ca75ce72575","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama33_70b/test_p150x4_smoke.py","tests/models/llama33_70b/test_p150x4_smoke.py","c1baf1623eee45fd4fa98b67f82866a83838adcc","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/llama33_70b/test_t3k_batched_prefill_correctness.py","tests/models/llama33_70b/test_t3k_batched_prefill_correctness.py","08d9e84b06ef481225a041b392d03a02c03edbe1","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/mistral_7b/test_demo_contract.py","tests/models/mistral_7b/test_demo_contract.py","d58abcd97cf62f5733495a4df0507243edfa7404","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/mistral_7b/test_hf_adaptor.py","tests/models/mistral_7b/test_hf_adaptor.py","2a225f0633b381ff8d9676134c8434197de89c6d","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/mistral_7b/test_prefill_last_token_contract.py","tests/models/mistral_7b/test_prefill_last_token_contract.py","2f7b869c67e9811ff8a58d7dd913b48c2edb963a","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/phi4/test_demo_contract.py","tests/models/phi4/test_demo_contract.py","261378d6b03eb67c9156ba5f83785217b58bb4c0","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/phi4/test_hf_adaptor.py","tests/models/phi4/test_hf_adaptor.py","2b994ce2bc5de229c41a900539d2a09ef8d552d9","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen2_7b/test_demo_contract.py","tests/models/qwen2_7b/test_demo_contract.py","1c5e4ae7745ced414e588da90f21a7d06ea0ad8d","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen2_7b/test_hf_adaptor.py","tests/models/qwen2_7b/test_hf_adaptor.py","916021bc67bda67ed1c38cbb6658208f6473f735","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_72b/test_demo_contract.py","tests/models/qwen25_72b/test_demo_contract.py","ad66c140a7b04ae68218a4fa016502f167ddfc48","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_72b/test_hf_adaptor.py","tests/models/qwen25_72b/test_hf_adaptor.py","9cd3bea6b19d5d559fdc8b87adf43881722d39e7","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_72b/test_model_runtime_surface.py","tests/models/qwen25_72b/test_model_runtime_surface.py","b7d92e37a03b8ef63ea2dee8843156971788b092","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_7b/test_demo_contract.py","tests/models/qwen25_7b/test_demo_contract.py","653ce0b69b837b56d2d7c0aa916439c90748aeec","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_7b/test_hf_adaptor.py","tests/models/qwen25_7b/test_hf_adaptor.py","8f6ab38839e22e46975e831a50586c85d4f52a37","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_coder_32b/test_demo_contract.py","tests/models/qwen25_coder_32b/test_demo_contract.py","2084495c80feb7f8f0030abc9a334e164ad79d66","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_coder_32b/test_hf_adaptor.py","tests/models/qwen25_coder_32b/test_hf_adaptor.py","8f5482f8c57a627f821110838d1d3bab3c5ea51a","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen25_coder_32b/test_model_runtime_surface.py","tests/models/qwen25_coder_32b/test_model_runtime_surface.py","aa156ea5636e96ef867c1c4eec0d84404724b9ec","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen3_32b/test_demo_contract.py","tests/models/qwen3_32b/test_demo_contract.py","74b2a7073af63da59bf3baa76553670b99799d33","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen3_32b/test_hf_adaptor.py","tests/models/qwen3_32b/test_hf_adaptor.py","de1a89cf9baaaa860d56a505b8eb6a9c83f82998","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen3_32b/test_model_runtime_surface.py","tests/models/qwen3_32b/test_model_runtime_surface.py","e23f54e41465ab6879c21dcc103994dab9fb3ad1","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen3_32b/test_module_profiles.py","tests/models/qwen3_32b/test_module_profiles.py","5cca3800f04971c34ccb2987b89ec9e56e68e87e","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/qwen3_32b/test_p150x4_smoke.py","tests/models/qwen3_32b/test_p150x4_smoke.py","076f1dffce6307b0d06002832bdddbb09b817e70","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/models/test_qwen2_executor_family.py","tests/models/test_qwen2_executor_family.py","a4dc4a38981dc67eff4ace15c7d17aa2d897bb7a","renamed","Mechanical move of concrete/shared model characterization tests.","test","false"
"models/common/tests/modules/attention/low_pcc_notes.md","tests/modules/attention/low_pcc_notes.md","5d8812e5ea8884845f2869487d211c67cb990e6b","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/attention/profiling/test_attention_1d_profiling.py","tests/modules/attention/profiling/test_attention_1d_profiling.py","969f4617c3e5cd7776f23587ea386f2a822e143f","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/attention/test_attention_1d_arch_config.py","tests/modules/attention/test_attention_1d_arch_config.py","09f77358cae63f24de061a2b29e2e8b5a7cbd89c","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/attention/test_attention_1d.py","tests/modules/attention/test_attention_1d.py","e1a59e8bae604049920c74d0d78240b4ca69f623","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/embedding/test_embedding_1d.py","tests/modules/embedding/test_embedding_1d.py","6476e9d3e8baf9c0485462bb09add6737716c7fc","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/lm_head/test_lm_head_1d.py","tests/modules/lm_head/test_lm_head_1d.py","8e9553c1e1f417a8840f3d661b0f5d9aa60b39a0","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/mlp/test_mlp_1d_arch_config.py","tests/modules/mlp/test_mlp_1d_arch_config.py","625e4f42ea29c7f69132fa7a77d4c42328a8c546","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/mlp/test_mlp_1d.py","tests/modules/mlp/test_mlp_1d.py","d7b6eb622cb3c036e9ec2519e00e1953a053b52c","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/mlp/test_mlp_2d.py","tests/modules/mlp/test_mlp_2d.py","abc1babf662c10ea259a44c1bf0e9a50625652e8","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/moe/test_generalized_moe_gate.py","","bae5312d87a749a314f75b2072e7f0c8212f0102","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/tests/modules/moe/test_tt_moe_decode.py","","b3455e40fd403aacd72c609b5f9b86f8aa7b88da","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/tests/modules/moe/test_tt_moe_gate.py","","cf694d774e3eee3e41e3e10bbb2fbbe57b92dbac","excluded","Only planned TTTv2 directory exclusion: models/common/modules/moe is not part of TTTv2; its dedicated tests and configuration are excluded with it.","excluded_moe","false"
"models/common/tests/modules/rmsnorm/test_rmsnorm_1d.py","tests/modules/rmsnorm/test_rmsnorm_1d.py","1d4632b2daedfb94923033cc52ba650434f68fc5","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/rmsnorm/test_rmsnorm_2d.py","tests/modules/rmsnorm/test_rmsnorm_2d.py","51968a9d5e309971dc76a5d55aba76a1211a1b53","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/rope/test_rope_1d.py","tests/modules/rope/test_rope_1d.py","baf17654616e11fc35f1fdf0450cc429095f92e0","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/sampling/test_params.py","tests/modules/sampling/test_params.py","1b3a2fc526fbe7684f431c6b4d4bdcd33644de02","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/sampling/test_penalties_1d.py","tests/modules/sampling/test_penalties_1d.py","2a7c447674cd300c4308e3f5fbf4e7551f45691b","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/sampling/test_sampling_1d_release.py","tests/modules/sampling/test_sampling_1d_release.py","a22f1deb73cfc64e01979fb691ca4a96f8fcbd55","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/sampling/test_sampling_1d.py","tests/modules/sampling/test_sampling_1d.py","e999d26d8e52307709a19b2ca2c1b99225119046","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/sampling/test_sampling_state_1d.py","tests/modules/sampling/test_sampling_state_1d.py","acb276f437f959e4bc2b543fdba1328c7445a647","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/sampling/test_seed_manager_1d.py","tests/modules/sampling/test_seed_manager_1d.py","bcfe7ffcc19f0a1969091a2e9d37a636e90ea75f","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/test_lazy_buffer.py","tests/modules/test_lazy_buffer.py","aa2a9e97105dbaf8ea26b24d7bb6972fbaf5ca9a","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/modules/test_tensor_utils.py","tests/modules/test_tensor_utils.py","6fa88af2a5c6eee8015ecc7f778eb4ce61b7bdb9","renamed","Mechanical move of reusable-module tests.","test","false"
"models/common/tests/requirements.txt","pyproject.toml","c75c448bbd0f8d9076d528dd2b203fa21d35b19e","replaced","Consolidate source test dependency/configuration metadata into the root PEP 621 project instead of retaining a nested test project.","test_config","false"
"models/common/tests/setup.cfg","pyproject.toml","2e41978945aed844e30eed3d77c728a405c43dc1","replaced","Consolidate source test dependency/configuration metadata into the root PEP 621 project instead of retaining a nested test project.","test_config","false"
"models/common/tests/test_auto_compose.py","tests/support/test_auto_compose.py","61541e0cac7110ba7afa03686fb5cf452b127a4d","renamed","Retain common validation/support characterization outside the installed package.","test","false"
"models/common/tests/test_bh_required_capabilities.py","tests/qualification/test_bh_required_capabilities.py","b690afac86c6fb3694126bf33cdf6892f581b55f","renamed","Retain schema/contract validation as a qualification test.","test","false"
"models/common/tests/test_device_lock.py","tests/hardware/test_device_lock.py","4c01f8a05560428e3f44c434cef3ca66214f496d","renamed","Retain device ownership and mesh policy characterization in hardware tests.","test","false"
"models/common/tests/test_distribute_as.py","tests/support/test_distribute_as.py","fd50ba136dab81c6cdbc76cd1ae8fcded7213dfa","renamed","Retain common validation/support characterization outside the installed package.","test","false"
"models/common/tests/test_lazy_weight.py","tests/modules/test_lazy_weight.py","ee5a76e1aa90d432ce7715dd263fe075574af74b","renamed","Retain lazy-weight characterization with reusable-module tests.","test","false"
"models/common/tests/test_llama3_8b_hf_adaptor.py","tests/models/llama3_8b/test_hf_adaptor_legacy_surface.py","5e3882668a8720537198781b8d4e0ea3fe08a762","renamed","Retain the model adaptor characterization with the concrete model tests.","test","false"
"models/common/tests/test_mesh_fixture_policy.py","tests/hardware/test_mesh_fixture_policy.py","da76018f9bdb83ad5ef89bb2d9b65a1781fa0ae8","renamed","Retain device ownership and mesh policy characterization in hardware tests.","test","false"
"models/common/tests/test_metrics.py","tests/support/test_metrics.py","05454d53a9133c77c78eb615ce4a415db16c3db6","renamed","Retain common validation/support characterization outside the installed package.","test","false"
"models/common/tests/test_sampling_vocab_padding.py","tests/modules/sampling/test_sampling_vocab_padding.py","a5f4bde494f3df042410b41ae45891a206e6fbaa","renamed","Retain shared/legacy sampling characterization while canonicalizing SamplingParams during boundary cleanup.","test","false"
"models/common/tests/test_sampling.py","tests/modules/sampling/test_legacy_sampling.py","40c78fd5b78e34d41c9c3328b738fecae41d3954","renamed","Retain shared/legacy sampling characterization while canonicalizing SamplingParams during boundary cleanup.","test","false"
"models/common/tests/test_tt_log_probs_state.py","tests/modules/sampling/test_tt_log_probs_state.py","23f99024cea4a523791ce8b4c8d40576a6a7c8ff","renamed","Retain shared/legacy sampling characterization while canonicalizing SamplingParams during boundary cleanup.","test","false"
"models/common/tests/test_tt_sampling.py","tests/modules/sampling/test_tt_sampling.py","d711d8357aebee186fca84c542c085860c9c3d19","renamed","Retain shared/legacy sampling characterization while canonicalizing SamplingParams during boundary cleanup.","test","false"
"models/common/tests/test_utils.py","tests/support/test_utils.py","46bc097942b7279586a1615acaa6c80e9edd1e98","renamed","Retain common validation/support characterization outside the installed package.","test","false"
"models/common/tests/test_validation_tools.py","tests/support/test_validation_tools.py","f4af09db6b176ed831ccba5eb82ba6a12e7d01f5","renamed","Retain common validation/support characterization outside the installed package.","test","false"
"models/common/tests/utils.py","tests/support/helpers.py","8ae0d3261adebb5deb3b0761e070527397fed524","renamed","Move common test-only helpers out of the production namespace.","test_support","false"
"models/common/utility_functions.py","src/tt_transformers/device_utils.py;tests/support/comparison.py","ebfea6474e67f4fd79363ddf81b85bedfa66961b","split","Do not copy the broad tt-metal utility module: extract the required Blackhole predicate into package device utilities and PCC helpers into tests.","boundary_support","true"
"models/common/utils.py","src/tt_transformers/sampling/logprobs.py","a999b20aab2de3e0f38635af0d5f162a665cf563","split","Extract only the LogProbsCalculator compatibility export required by Sampling1D into a narrow sampling owner; the unrelated legacy top-k/top-p helper is not part of this foundation.","boundary_support","true"
"models/common/validation_tools.py","tests/support/validation_tools.py","d9ea69e5c8a04c0e17d35446e2fc85909c80f1fc","renamed","Retain validation decorators and registries used by the extracted characterization suite.","qualification_tool","false"
"models/conftest.py","tests/conftest.py","933fd55912e7b2e9fb48018fc4899dfe93245fe5","split","Retain the TTTv2-relevant local perf-target hook while replacing tt-metal paths and global model-suite coupling.","test_fixture","true"
"models/demos/utils/llm_demo_utils.py","examples/common/llm_demo_utils.py","a3140959e4e94642c8b87afe58aa0763fe20ea45","split","Extract only the benchmark-data and target-verification helpers consumed by the twelve TTTv2 demos.","qualification_tool","true"
"models/demos/utils/model_targets.py","examples/common/model_targets.py","88928b2cf686ae2e68fbbcadbd73d343fc07af2f","split","Extract target resolution used by TTTv2 qualification without copying unrelated model policy.","qualification_tool","true"
"models/demos/utils/trace_region_sizes.py","examples/common/trace_region_sizes.py","58de7b11a90c622c9cb992cd0bb222f4f7331d5e","split","Extract trace-region lookup used by TTTv2 tests without copying unrelated model policy.","qualification_tool","true"
"models/model_targets.yaml","examples/config/model_targets.yaml","ae06b23a35609f013fa66b10014c1bfad1d0c2ee","split","Extract target rows for the twelve TTTv2 models from the repository-wide model target manifest.","qualification_manifest","true"
"models/model_trace_region_sizes.yaml","examples/config/model_trace_region_sizes.yaml","ae2e4a9f6d5f9edcf3bf9e165a3ffbd85a0902d7","split","Extract TTTv2 trace-region requirements from the repository-wide manifest.","qualification_manifest","true"
"models/perf/benchmarking_utils.py","examples/common/benchmarking_utils.py","7043bb05d3439bc85414436c9b1b0d0b985229c2","split","Extract the benchmark profiler/data surface used by TTTv2 demos and tests.","qualification_tool","true"
"models/test_tttv2_validate_vllm_matrix.py","tests/qualification/test_validate_vllm_matrix.py","66daca8bfe7abcffc5efea1ba28c270ce21ad487","renamed","Retain validator/runner characterization in qualification tests.","test","false"
"models/tt_transformers/demo/sample_prompts/eval_repeat_prompts_batch32.json","examples/assets/sample_prompts/eval_repeat_prompts_batch32.json","a89342d888863a5b3d619a31868abfae3c5ac9ea","renamed","Retain the shared prompt fixture consumed by the extracted model demos and qualification tests.","qualification_asset","false"
"models/tt_transformers/demo/sample_prompts/input_data_questions_prefill_128.json","examples/assets/sample_prompts/input_data_questions_prefill_128.json","a18cf6f4622f46dbafbbcfaee0a5a25d30a4292d","renamed","Retain the shared prompt fixture consumed by the extracted model demos and qualification tests.","qualification_asset","false"
"models/tt_transformers/model_params/Qwen3-32B/config.json","tests/assets/model_params/Qwen3-32B/config.json","12ea4a36c6ac093af8d8dbc3bd435ae8b67067d6","renamed","Retain the pinned Qwen3 configuration as qualification data for the intermediate-size contract test; production runtime does not load this repository asset.","qualification_asset","false"
"models/tt_transformers/tests/generate_reference_hf.py","qualification/tools/reference_outputs/generate_reference_hf.py","f14ba128cd082d169ce3957d6db6654fd048fee7","split","Retain the TTTv2-relevant reference-generation workflow while removing old model namespace assumptions.","qualification_tool","true"
"models/tt_transformers/tests/generate_reference_outputs.py","qualification/tools/reference_outputs/generate_reference_outputs.py","a68ea3fe612c41a6ab1aa8d517fda023f71a742f","split","Retain the TTTv2-relevant reference-generation workflow while removing old model namespace assumptions.","qualification_tool","true"
"models/tt_transformers/tests/generate_reference_outputs.sh","qualification/tools/reference_outputs/generate_reference_outputs.sh","bf27608c01578312e45efa566e96c0e8fa53a08e","split","Retain the TTTv2-relevant reference-generation workflow while removing old model namespace assumptions.","qualification_tool","true"
"models/tt_transformers/tests/reference_outputs/DeepSeek-R1-Distill-Qwen-14B.refpt","tests/assets/reference_outputs/deepseek_r1_distill_qwen_14b/DeepSeek-R1-Distill-Qwen-14B.refpt","cc3418e0c748078ac1c980540ffd0b471b81c4a0","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Llama-3.1-8B-Instruct.refpt","tests/assets/reference_outputs/llama3_8b/Llama-3.1-8B-Instruct.refpt","b5ee1619faa9824ed607befe5aff486046c8d8c7","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Llama-3.2-1B-Instruct.refpt","tests/assets/reference_outputs/llama32_1b/Llama-3.2-1B-Instruct.refpt","a5efba46561314d72a0272a2b977dab776d32dbf","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Llama-3.2-3B-Instruct.refpt","tests/assets/reference_outputs/llama32_3b/Llama-3.2-3B-Instruct.refpt","5a7c48370c04cbd11db932cc3568e4d8821f0c9d","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Llama-3.3-70B-Instruct.refpt","tests/assets/reference_outputs/llama33_70b/Llama-3.3-70B-Instruct.refpt","0af57017332bf2a91bc8e56da256c96cc921a8af","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Mistral-7B-Instruct-v0.3.refpt","tests/assets/reference_outputs/mistral_7b/Mistral-7B-Instruct-v0.3.refpt","868ee36f9245440bed9d86f8dfc4bc7495550d52","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/phi-4.refpt","tests/assets/reference_outputs/phi4/phi-4.refpt","d2238323a152a15dd40b86ad1aa7444304cacb0d","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Qwen2-7B-Instruct.refpt","tests/assets/reference_outputs/qwen2_7b/Qwen2-7B-Instruct.refpt","2e7b4e8e9d8239a70926fcb8b8588837b575dc3e","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Qwen2.5-72B-Instruct.refpt","tests/assets/reference_outputs/qwen25_72b/Qwen2.5-72B-Instruct.refpt","61de1e579435d473ee43954f9b6c28612db8c87d","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Qwen2.5-7B-Instruct.refpt","tests/assets/reference_outputs/qwen25_7b/Qwen2.5-7B-Instruct.refpt","0901a633fa2ef38c9187157c0b90c8f4b7d4d349","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Qwen2.5-Coder-32B-Instruct.refpt","tests/assets/reference_outputs/qwen25_coder_32b/Qwen2.5-Coder-32B-Instruct.refpt","9e4a3e795f7a714a5c6fb786b99e6f46f8e79e7f","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/reference_outputs/Qwen3-32B.refpt","tests/assets/reference_outputs/qwen3_32b/Qwen3-32B.refpt","3f812f572f02e91b7a5069e4fae2fe94fc349d2e","renamed","Retain the committed reference-output artifact used by the model's accuracy/teacher-forcing qualification.","qualification_asset","false"
"models/tt_transformers/tests/tale-of-two-cities.txt.bz2","tests/assets/reference_inputs/tale-of-two-cities.txt.bz2","6492fd4e209a20df7d4358b7a71415335db69c3a","renamed","Retain the corpus input required to regenerate committed teacher-forcing reference outputs.","qualification_asset","false"
"models/tt_transformers/tt/common.py","src/tt_transformers/modules/mode.py","4a52c41b1c9ef0dcfcddc3e5f499c03df056d762","split","Extract only the model-neutral Mode value required by reusable dispatch; remove the TTTv1-only RoPE scaling bridge instead of copying it.","boundary_source","true"
"models/tt_transformers/tt/generator.py","src/tt_transformers/mesh_utils.py","76b014c9623b391d3622062fffb41d1942187b30","split","Extract the narrow create_submeshes behavior imported by all twelve model generators; do not copy the TTTv1 generator.","boundary_source","true"
"models/tt_transformers/tt/model_config.py","src/tt_transformers/modules/attention/attention_1d.py;src/tt_transformers/modules/mlp/mlp_1d.py;src/tt_transformers/modules/mlp/mlp_2d.py","d0bc8fe7a4c5753b2671c8abc7d27a4d720fd6c2","replaced","Remove TTTv1-only OpGroup/TensorGroup imports with the from_model_args bridges; no wholesale model-config copy is allowed.","boundary_source","true"
"models/tt_transformers/tt/rope.py","src/tt_transformers/modules/rope/rope_1d.py","ea12c22c3934ea4af583be655eedd8e0bb856abd","replaced","Remove the TTTv1-only compute_gather_cos_sin bridge or replace it narrowly inside TTTv2-owned RoPE code; do not copy the TTTv1 module.","boundary_source","true"
"models/tttv2_bh_required_capabilities.schema.json","qualification/schemas/bh_required_capabilities.schema.json","929cfa7f42485f847263f6bd75826b34e4123abc","renamed","Retain the Blackhole required-capabilities schema as qualification evidence.","qualification_schema","false"
"models/tttv2_llama3_8b_bh_required_capabilities.json","tests/hardware/capabilities/llama3_8b.json","f0e914be84d2341f21832de3b9ac4241ddf75f2d","renamed","Retain the model-specific Blackhole capability contract.","qualification_manifest","false"
"models/tttv2_llama33_70b_bh_required_capabilities.json","tests/hardware/capabilities/llama33_70b.json","2eb08039c349d991aa11b26dd9fc31ac349d90ea","renamed","Retain the model-specific Blackhole capability contract.","qualification_manifest","false"
"models/tttv2_qwen3_32b_bh_required_capabilities.json","tests/hardware/capabilities/qwen3_32b.json","3f9a6ec4dcde9dd846d46170c2567432c6352ca8","renamed","Retain the model-specific Blackhole capability contract.","qualification_manifest","false"
